"_id","_index","_score","_type","available_size","brand_name",color,description,mrp,"pdp_url",price,"product_category","product_name",rating,retailer,"review_count","style_attributes","total_sizes"
"Q9WhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","32A,32D,34A,34B,34D,36B,36C,36D,38C,38D","Calvin Klein",BLACK,"an essentials t-shirt bra designed with nylon stretch fabric and moderate coverage with delicate lace detailing.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-t-shirt-lace-bra-52311041-265","$19.99 ",Bras,"essentials t-shirt lace bra",NULL,"Calvin Klein US",NULL,"[""soft t-shirt bra"",""nylon stretch fabric"",""moderate coverage + lace detailing"",""padded cups + underwire"",""adjustable shoulder straps + dual hook, eye closures"",""tonal topstitching"",""seaming details"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C,38D"
"RNWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc",32D,"Calvin Klein",WHITE,"an essentials t-shirt bra designed with nylon stretch fabric and moderate coverage with delicate lace detailing.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-t-shirt-lace-bra-52311041-265","$19.99 ",Bras,"essentials t-shirt lace bra",NULL,"Calvin Klein US",NULL,"[""soft t-shirt bra"",""nylon stretch fabric"",""moderate coverage + lace detailing"",""padded cups + underwire"",""adjustable shoulder straps + dual hook, eye closures"",""tonal topstitching"",""seaming details"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C,38D"
"RdWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","32A,32C,32D,34B,34C,36D","Calvin Klein",BARE,"an essentials t-shirt bra designed with nylon stretch fabric and moderate coverage with delicate lace detailing.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-t-shirt-lace-bra-52311041-265","$19.99 ",Bras,"essentials t-shirt lace bra",NULL,"Calvin Klein US",NULL,"[""soft t-shirt bra"",""nylon stretch fabric"",""moderate coverage + lace detailing"",""padded cups + underwire"",""adjustable shoulder straps + dual hook, eye closures"",""tonal topstitching"",""seaming details"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C,38D"
"RtWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",BLACK,"this hipster panty features scalloped lace details and a narrow logo elasticized waistband.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cotton-logo-with-lace-hipster-51001533","$13.00 ","3 FOR 33 PANTY ESSENTIALS","cotton logo with lace hipster",NULL,"Calvin Klein US",NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""full rear coverage"",""hipster style"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l"
"R9WhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",WHITE,"this hipster panty features scalloped lace details and a narrow logo elasticized waistband.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cotton-logo-with-lace-hipster-51001533","$13.00 ","3 FOR 33 PANTY ESSENTIALS","cotton logo with lace hipster",NULL,"Calvin Klein US",NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""full rear coverage"",""hipster style"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l"
"SNWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc",s,"Calvin Klein","REFLECTIVE CK LOGO","this hipster panty features scalloped lace details and a narrow logo elasticized waistband.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cotton-logo-with-lace-hipster-51001533","$6.99 ","3 FOR 33 PANTY ESSENTIALS","cotton logo with lace hipster",NULL,"Calvin Klein US",NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""full rear coverage"",""hipster style"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l"
"SdWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc",m,"Calvin Klein",STRIKING,"this hipster panty features scalloped lace details and a narrow logo elasticized waistband.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cotton-logo-with-lace-hipster-51001533","$6.99 ","3 FOR 33 PANTY ESSENTIALS","cotton logo with lace hipster",NULL,"Calvin Klein US",NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""full rear coverage"",""hipster style"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l"
"StWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","32D,34C,34D,36A,36B,36C,36D,38B,38C","Calvin Klein",BLACK,"a ck black plunge push-up bra designed with nylon stretch fabric, abstract oversized floral lace and padded cups with mesh trim for intricate, sheer styling.","$62.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/ck-black-plunge-push-up-bra-52261792-251","$39.99 ",Bras,"ck black plunge push up bra",NULL,"Calvin Klein US",NULL,"[""ck black plunge push up bra"",""nylon stretch fabric + abstract oversized floral lace"",""microfiber + fishnet mesh trim"",""moderate coverage"",""padded cups"",""adjustable convertible straps"",""back latch closure"",""machine wash"",""61% nylon 22% polyester 17% elastane"",""imported""]","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C"
"S9WhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","32D,36D,38B","Calvin Klein","FRESH TAUPE","a ck black plunge push-up bra designed with nylon stretch fabric, abstract oversized floral lace and padded cups with mesh trim for intricate, sheer styling.","$62.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/ck-black-plunge-push-up-bra-52261792-251","$39.99 ",Bras,"ck black plunge push up bra",NULL,"Calvin Klein US",NULL,"[""ck black plunge push up bra"",""nylon stretch fabric + abstract oversized floral lace"",""microfiber + fishnet mesh trim"",""moderate coverage"",""padded cups"",""adjustable convertible straps"",""back latch closure"",""machine wash"",""61% nylon 22% polyester 17% elastane"",""imported""]","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C"
"TNWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","REFLECTIVE CK LOGO","the cotton thong features scalloped lace trim and a narrow logo elasticized waistband.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/cotton-logo-with-lace-thong-51521531-654","$13.00 ",Panties,"cotton logo with lace thong",NULL,"Calvin Klein US",NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""minimal rear coverage"",""thong style"",""machine wash"",""100% cotton"",""imported""]","s,m,l"
"TdWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",GRACIOUS,"the cotton thong features scalloped lace trim and a narrow logo elasticized waistband.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/cotton-logo-with-lace-thong-51521531-654","$6.99 ",Panties,"cotton logo with lace thong",NULL,"Calvin Klein US",NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""minimal rear coverage"",""thong style"",""machine wash"",""100% cotton"",""imported""]","s,m,l"
"TtWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",STRIKING,"the cotton thong features scalloped lace trim and a narrow logo elasticized waistband.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/cotton-logo-with-lace-thong-51521531-654","$6.99 ",Panties,"cotton logo with lace thong",NULL,"Calvin Klein US",NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""minimal rear coverage"",""thong style"",""machine wash"",""100% cotton"",""imported""]","s,m,l"
"T9WhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m","Calvin Klein",BLACK,"a triangle bralette featuring allover sheer lattice logo lace, adjustable straps and a bold mesh logo waistband for a radical, modern logo design.","$34.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/radical-triangle-bralette-52261869-650","$19.99 ",Bras,"radical triangle bralette",NULL,"Calvin Klein US",NULL,"[""radical triangle bralette"",""allover sheer lattice logo lace"",""triangle shaping + adjustable straps"",""bold mesh logo waistband"",""machine wash"",""91% nylon 9% spandex"",""imported""]","s,m,l"
"UNWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",SALVIA,"a triangle bralette featuring allover sheer lattice logo lace, adjustable straps and a bold mesh logo waistband for a radical, modern logo design.","$34.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/radical-triangle-bralette-52261869-650","$19.99 ",Bras,"radical triangle bralette",NULL,"Calvin Klein US",NULL,"[""radical triangle bralette"",""allover sheer lattice logo lace"",""triangle shaping + adjustable straps"",""bold mesh logo waistband"",""machine wash"",""91% nylon 9% spandex"",""imported""]","s,m,l"
"UdWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",SULTRY,"a triangle bralette featuring allover sheer lattice logo lace, adjustable straps and a bold mesh logo waistband for a radical, modern logo design.","$34.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/radical-triangle-bralette-52261869-650","$19.99 ",Bras,"radical triangle bralette",NULL,"Calvin Klein US",NULL,"[""radical triangle bralette"",""allover sheer lattice logo lace"",""triangle shaping + adjustable straps"",""bold mesh logo waistband"",""machine wash"",""91% nylon 9% spandex"",""imported""]","s,m,l"
"UtWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc",m,"Calvin Klein",BLACK,"the essentials lounge pants feature a satin trim elasticized waistband and side logo patch.","$49.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/essentials-satin-trim-lounge-pants-54022452","$49.00 ",Sleepwear,"essentials satin trim lounge pants",NULL,"Calvin Klein US",NULL,"[""lightweight lounge pants"",""satin trim stretch waist"",""side logo patch"",""super soft"",""tagless"",""32"" inseam"",""machine wash"",""94% modal 6% elastane"",""imported""]","s,m,l"
"U9WhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",GREY,"the essentials lounge pants feature a satin trim elasticized waistband and side logo patch.","$49.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/essentials-satin-trim-lounge-pants-54022452","$49.00 ",Sleepwear,"essentials satin trim lounge pants",NULL,"Calvin Klein US",NULL,"[""lightweight lounge pants"",""satin trim stretch waist"",""side logo patch"",""super soft"",""tagless"",""32"" inseam"",""machine wash"",""94% modal 6% elastane"",""imported""]","s,m,l"
"VNWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",BLACK,"modern cotton lounge pants crafted with cotton stretch fabric, classic logo styling and a comfortable fit for a youthful, sporty design.","$58.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/modern-cotton-lounge-pants-54015716","$58.00 ",Sleepwear,"modern cotton lounge pants",NULL,"Calvin Klein US",NULL,"[""modern cotton stretch pants"",""cottton stretch fabric"",""classic logo elastic waistband"",""curved side pockets"",""ribbed hem"",""tonal topstitching"",""seaming details"",""machine wash"",""91% cotton 9% polyester"",""imported""]","s,m,l"
"VdWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","m,l","Calvin Klein","GREY HEATHER","modern cotton lounge pants crafted with cotton stretch fabric, classic logo styling and a comfortable fit for a youthful, sporty design.","$58.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/modern-cotton-lounge-pants-54015716","$58.00 ",Sleepwear,"modern cotton lounge pants",NULL,"Calvin Klein US",NULL,"[""modern cotton stretch pants"",""cottton stretch fabric"",""classic logo elastic waistband"",""curved side pockets"",""ribbed hem"",""tonal topstitching"",""seaming details"",""machine wash"",""91% cotton 9% polyester"",""imported""]","s,m,l"
"VtWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","SNOW HEATHER","modern cotton lounge pants crafted with cotton stretch fabric, classic logo styling and a comfortable fit for a youthful, sporty design.","$58.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/modern-cotton-lounge-pants-54015716","$58.00 ",Sleepwear,"modern cotton lounge pants",NULL,"Calvin Klein US",NULL,"[""modern cotton stretch pants"",""cottton stretch fabric"",""classic logo elastic waistband"",""curved side pockets"",""ribbed hem"",""tonal topstitching"",""seaming details"",""machine wash"",""91% cotton 9% polyester"",""imported""]","s,m,l"
"V9WhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","30B,30C,30D,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38C","Calvin Klein",BLACK,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839","$38.00 ",Bras,"sheer marquisette lightly lined demi bra",NULL,"Calvin Klein US",NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C"
"WNWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","30B,30D,32C,34A,34B,34C,34D,36A,36B,36C,36D,38C","Calvin Klein",BARE,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839","$38.00 ",Bras,"sheer marquisette lightly lined demi bra",NULL,"Calvin Klein US",NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C"
"WdWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","30B,30C,30D,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38C","Calvin Klein",NIMSAY,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839","$38.00 ",Bras,"sheer marquisette lightly lined demi bra",NULL,"Calvin Klein US",NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C"
"WtWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",BLACK,"a soft cotton boyshort featuring an elasticized logo waistband and full cotton gusset.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-boyshort-51701064-100","$13.00 ",Panties,"logo cotton boyshort",NULL,"Calvin Klein US",NULL,"[""cotton boyshort panty"",""elasticized logo waistband"",""full cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% spandex"",""imported""]","s,m,l"
"W9WhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",GREY,"a soft cotton boyshort featuring an elasticized logo waistband and full cotton gusset.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-boyshort-51701064-100","$13.00 ",Panties,"logo cotton boyshort",NULL,"Calvin Klein US",NULL,"[""cotton boyshort panty"",""elasticized logo waistband"",""full cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% spandex"",""imported""]","s,m,l"
"XNWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",WHITE,"a soft cotton boyshort featuring an elasticized logo waistband and full cotton gusset.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-boyshort-51701064-100","$13.00 ",Panties,"logo cotton boyshort",NULL,"Calvin Klein US",NULL,"[""cotton boyshort panty"",""elasticized logo waistband"",""full cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% spandex"",""imported""]","s,m,l"
"XdWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc",m,"Calvin Klein","DESSERT SUNSET","soft modal stretch fabric in a lightweight short sleeve style for lounging.","$42.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/cotton-modal-short-sleeve-top-54015253-100","$42.00 ",Sleepwear,"cotton modal short sleeve top",NULL,"Calvin Klein US",NULL,"[""short sleeve top"",""scoopneck"",""logo on seam"",""tonal topstitching"",""seaming details"",""machine wash"",""93% modal 7% elastane"",""imported""]","s,m,l"
"XtWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",WHITE,"soft modal stretch fabric in a lightweight short sleeve style for lounging.","$42.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/cotton-modal-short-sleeve-top-54015253-100","$39.50 ",Sleepwear,"cotton modal short sleeve top",NULL,"Calvin Klein US",NULL,"[""short sleeve top"",""scoopneck"",""logo on seam"",""tonal topstitching"",""seaming details"",""machine wash"",""93% modal 7% elastane"",""imported""]","s,m,l"
